Date,Open,High,Low,Close,Difference,Shares Traded,Turnover (Rs. Cr),EHL,VHL,HL,N,HP,VHP,EHP,Status
26-Aug-16,8614.35,8622.95,8547.55,8572.55,41.8,152146666,7153.37,0,0,0,0,1,0,0,4
29-Aug-16,8583.75,8622,8543.75,8607.45,-23.7,133723771,6857.99,0,0,1,0,0,0,0,2
30-Aug-16,8646.75,8750.6,8642.25,8744.35,-97.6,154828719,8392.76,0,1,0,0,0,0,0,1
31-Aug-16,8754.05,8819.2,8754.05,8786.2,-32.15,373422334,22534.29,0,0,1,0,0,0,0,2
01-Sep-16,8793.6,8813.25,8759.95,8774.65,18.95,246336047,9653.93,0,0,0,0,1,0,0,4
02-Sep-16,8796.35,8824.1,8768.2,8809.65,-13.3,197385217,8231.93,0,0,0,1,0,0,0,3
06-Sep-16,8852.7,8950.85,8848.45,8943,-90.3,201617132,9571.31,0,1,0,0,0,0,0,1
07-Sep-16,8968.7,8968.7,8913.35,8917.95,50.75,299145644,11430.95,0,0,0,0,0,1,0,5
08-Sep-16,8915.5,8960.35,8896,8952.5,-37,223937056,10773.98,0,0,1,0,0,0,0,2
09-Sep-16,8934.3,8939.15,8858.7,8866.7,67.6,181344327,9976.28,0,0,0,0,0,1,0,5
12-Sep-16,8732.95,8746.95,8699.4,8715.6,17.35,190199613,9248.73,0,0,0,0,1,0,0,4
14-Sep-16,8710.65,8739.85,8688.9,8726.6,-15.95,189984289,9112.57,0,0,1,0,0,0,0,2
15-Sep-16,8743.85,8751.95,8704.35,8742.55,1.3,149889703,7347.34,0,0,0,1,0,0,0,3
16-Sep-16,8780.85,8847.65,8750.5,8779.85,1,274039556,14430.63,0,0,0,1,0,0,0,3
19-Sep-16,8788.45,8824.3,8774.2,8808.4,-19.95,135814177,7364.64,0,0,1,0,0,0,0,2
20-Sep-16,8816.1,8816.45,8759.3,8775.9,40.2,140718486,7035.07,0,0,0,0,1,0,0,4
21-Sep-16,8790.3,8826.85,8757.3,8777.15,13.15,153441330,7572.41,0,0,0,1,0,0,0,3
22-Sep-16,8873.35,8893.35,8837.8,8867.45,5.9,178136644,9305.56,0,0,0,1,0,0,0,3
23-Sep-16,8880.75,8885.2,8820.3,8831.55,49.2,191618169,9793.98,0,0,0,0,0,1,0,5
26-Sep-16,8807.9,8809.55,8715.1,8723.05,84.85,169050086,8518.5,0,0,0,0,0,1,0,5
27-Sep-16,8748.9,8768.5,8690.5,8706.4,42.5,156100521,7446.12,0,0,0,0,1,0,0,4
28-Sep-16,8711.2,8767.05,8703.15,8745.15,-33.95,170643694,8348.19,0,0,1,0,0,0,0,2
29-Sep-16,8792.7,8800.65,8558.25,8591.25,201.45,384395249,19467.3,0,0,0,0,0,1,0,5
30-Sep-16,8581.5,8637.15,8555.2,8611.15,-29.65,187333285,8849.27,0,0,1,0,0,0,0,2
03-Oct-16,8666.15,8745.2,8635,8738.1,-71.95,141472076,7173.62,0,1,0,0,0,0,0,1
04-Oct-16,8770,8783.65,8736.1,8769.15,0.85,189990151,8251.59,0,0,0,1,0,0,0,3
05-Oct-16,8806.35,8806.95,8731.4,8743.95,62.4,162103951,6866.33,0,0,0,0,0,1,0,5
06-Oct-16,8768.7,8781.15,8684.65,8709.55,59.15,168713605,8114.93,0,0,0,0,0,1,0,5
07-Oct-16,8721.7,8723.7,8663.8,8697.6,24.1,155053800,8144.3,0,0,0,0,1,0,0,4
10-Oct-16,8735.35,8745.8,8703.95,8708.8,26.55,111794053,5159.83,0,0,0,0,1,0,0,4
13-Oct-16,8671.5,8681.55,8541.35,8573.35,98.15,218861324,10581.55,0,0,0,0,0,1,0,5
14-Oct-16,8594,8604.45,8549.8,8583.4,10.6,167848947,9613.47,0,0,0,1,0,0,0,3
17-Oct-16,8612.95,8615.4,8506.15,8520.4,92.55,203516577,8590.35,0,0,0,0,0,1,0,5
18-Oct-16,8556.05,8685.1,8555.9,8677.9,-121.85,216626083,9162.11,0,1,0,0,0,0,0,1
19-Oct-16,8697.5,8698.75,8636.7,8659.1,38.4,177397872,7790.01,0,0,0,0,1,0,0,4
20-Oct-16,8693.35,8727,8678.3,8699.4,-6.05,165952091,7120.32,0,0,0,1,0,0,0,3
21-Oct-16,8708.6,8709.1,8652.05,8693.05,15.55,162162047,8022.44,0,0,0,0,1,0,0,4
24-Oct-16,8709.85,8736.95,8684.15,8708.95,0.9,161966274,6876.28,0,0,0,1,0,0,0,3
25-Oct-16,8721.7,8722.65,8663.45,8691.3,30.4,195696479,8718.02,0,0,0,0,1,0,0,4
26-Oct-16,8657.3,8657.3,8596.6,8615.25,42.05,226133074,9696.9,0,0,0,0,1,0,0,4
27-Oct-16,8607.1,8624.85,8550.25,8615.25,-8.15,250336333,12300.53,0,0,0,1,0,0,0,3
28-Oct-16,8625,8653.75,8581.75,8638,-13,180906084,8953.72,0,0,0,1,0,0,0,3
30-Oct-16,8672.35,8678.25,8616.25,8625.7,46.65,16610872,805.89,0,0,0,0,1,0,0,4
01-Nov-16,8653.15,8669.6,8614.5,8626.25,26.9,170068995,8441.3,0,0,0,0,1,0,0,4
02-Nov-16,8542.8,8549.5,8504.85,8514,28.8,160130480,7683.07,0,0,0,0,1,0,0,4
03-Nov-16,8499.85,8537.65,8476.15,8484.95,14.9,175773254,7558.06,0,0,0,0,1,0,0,4
04-Nov-16,8503.6,8504,8400.25,8433.75,69.85,231783152,11798.48,0,0,0,0,0,1,0,5
07-Nov-16,8535.75,8535.85,8481.45,8497.05,38.7,178070534,8436.7,0,0,0,0,1,0,0,4
08-Nov-16,8540,8559.4,8480.1,8543.55,-3.55,201759648,8515.57,0,0,0,1,0,0,0,3
09-Nov-16,8067.5,8476.2,8002.25,8432,-364.5,323968654,15536.37,0,1,0,0,0,0,0,1
10-Nov-16,8555.6,8598.45,8510.7,8525.75,29.85,271196930,12386.39,0,0,0,0,1,0,0,4
11-Nov-16,8456.65,8460.6,8284.95,8296.3,160.35,275221694,12485.11,0,0,0,0,0,1,0,5
15-Nov-16,8284.85,8288.55,8093.2,8108.45,176.4,370298063,17387.22,0,0,0,0,0,1,0,5
16-Nov-16,8205.65,8210.05,8089.4,8111.6,94.05,277801233,13705.03,0,0,0,0,0,1,0,5
17-Nov-16,8105.1,8151.25,8060.3,8079.95,25.15,197183084,8713.06,0,0,0,0,1,0,0,4
18-Nov-16,8097.55,8128.95,8048.3,8074.1,23.45,166199545,7901.64,0,0,0,0,1,0,0,4
21-Nov-16,8102.1,8102.45,7916.4,7929.1,173,225608889,9199.11,0,0,0,0,0,1,0,5
22-Nov-16,7989.15,8019.05,7938.15,8002.3,-13.15,216677654,9000.44,0,0,0,1,0,0,0,3
23-Nov-16,8051.2,8055.2,7973.1,8033.3,17.9,186602328,8681.67,0,0,0,0,1,0,0,4
24-Nov-16,8011.8,8024.85,7952.55,7965.5,46.3,268619026,11868.11,0,0,0,0,1,0,0,4
25-Nov-16,8007.95,8122.25,7976.75,8114.3,-106.35,183355873,8920.79,0,1,0,0,0,0,0,1
28-Nov-16,8080.65,8146.5,8066.5,8126.9,-46.25,195595287,8666.87,0,1,0,0,0,0,0,1
29-Nov-16,8131.55,8197.35,8128.7,8142.15,-10.6,195618384,8486.32,0,0,0,1,0,0,0,3
30-Nov-16,8172.15,8234.25,8139.25,8224.5,-52.35,255725357,14473.78,0,1,0,0,0,0,0,1
01-Dec-16,8244,8250.8,8185.05,8192.9,51.1,162597213,7720.96,0,0,0,0,0,1,0,5
02-Dec-16,8153.55,8159.3,8070.05,8086.8,66.75,176767415,8050.5,0,0,0,0,0,1,0,5
05-Dec-16,8088.75,8141.9,8056.85,8128.75,-40,130435865,6432.02,0,1,0,0,0,0,0,1
06-Dec-16,8153.15,8178.7,8130.85,8143.15,10,118854323,5417.56,0,0,0,1,0,0,0,3
07-Dec-16,8168.4,8190.45,8077.5,8102.05,66.35,175024334,7900.03,0,0,0,0,0,1,0,5
08-Dec-16,8152.1,8256.25,8151.75,8246.85,-94.75,146857616,7275.01,0,1,0,0,0,0,0,1
09-Dec-16,8271.7,8274.95,8241.95,8261.75,9.95,154344775,6866.81,0,0,0,1,0,0,0,3
12-Dec-16,8230.65,8230.65,8154.45,8170.8,59.85,111432551,5026.02,0,0,0,0,0,1,0,5
13-Dec-16,8196.15,8228.85,8155.8,8221.8,-25.65,189739559,8976.54,0,0,1,0,0,0,0,2
14-Dec-16,8229.35,8229.4,8165.1,8182.45,46.9,149132520,6763.63,0,0,0,0,1,0,0,4
15-Dec-16,8128.4,8225.9,8121.95,8153.6,-25.2,187425988,8579.44,0,0,1,0,0,0,0,2
16-Dec-16,8178.2,8178.7,8127.45,8139.45,38.75,209268331,9854.07,0,0,0,0,1,0,0,4
19-Dec-16,8126,8132.5,8094.85,8104.35,21.65,110669713,5272.2,0,0,0,0,1,0,0,4
20-Dec-16,8110.6,8124.1,8062.75,8082.4,28.2,132026742,6296.67,0,0,0,0,1,0,0,4
21-Dec-16,8105.85,8112.55,8053.25,8061.3,44.55,127543733,6304.6,0,0,0,0,1,0,0,4
22-Dec-16,8043.85,8046.45,7964.95,7979.1,64.75,126409580,6206.58,0,0,0,0,0,1,0,5
23-Dec-16,7972.5,8022.6,7942.05,7985.75,-13.25,127921701,5907.28,0,0,0,1,0,0,0,3
26-Dec-16,7965.1,7970.05,7893.8,7908.25,56.85,110171222,4808.67,0,0,0,0,0,1,0,5
27-Dec-16,7915.05,8044.65,7903.7,8032.85,-117.8,122463312,5282.66,0,1,0,0,0,0,0,1
28-Dec-16,8047.55,8100.55,8028.4,8034.85,12.7,130580701,5816.34,0,0,0,1,0,0,0,3
29-Dec-16,8030.6,8111.1,8020.8,8103.6,-73,183984077,7635.4,0,1,0,0,0,0,0,1
30-Dec-16,8119.65,8197,8114.75,8185.8,-66.15,131457250,5800.7,0,1,0,0,0,0,0,1
02-Jan-17,8210.1,8212,8133.8,8179.5,30.6,122016111,5255.49,0,0,0,0,1,0,0,4
03-Jan-17,8196.05,8219.1,8148.6,8192.25,3.8,131186021,6053.67,0,0,0,1,0,0,0,3
04-Jan-17,8202.65,8218.5,8180.9,8190.5,12.15,136476345,6543.13,0,0,0,1,0,0,0,3
05-Jan-17,8226.65,8282.65,8223.7,8273.8,-47.15,163957452,8180.68,0,1,0,0,0,0,0,1
06-Jan-17,8281.85,8306.85,8233.25,8243.8,38.05,143689850,7298.74,0,0,0,0,1,0,0,4
09-Jan-17,8259.35,8263,8227.75,8236.05,23.3,102211190,5197.62,0,0,0,0,1,0,0,4
10-Jan-17,8262.7,8293.8,8261,8288.6,-25.9,147312927,6904.57,0,0,1,0,0,0,0,2
11-Jan-17,8327.8,8389,8322.25,8380.65,-52.85,192285417,8938.68,0,1,0,0,0,0,0,1
12-Jan-17,8391.05,8417.2,8382.3,8407.2,-16.15,177948383,7359.24,0,0,1,0,0,0,0,2
13-Jan-17,8457.65,8461.05,8373.15,8400.35,57.3,190949616,9156.16,0,0,0,0,0,1,0,5
16-Jan-17,8390.95,8426.7,8374.4,8412.8,-21.85,127938836,6043.67,0,0,1,0,0,0,0,2
17-Jan-17,8415.05,8440.9,8378.3,8398,17.05,125781216,6389.21,0,0,0,0,1,0,0,4
18-Jan-17,8403.85,8460.3,8397.4,8417,-13.15,168867039,7411.23,0,0,0,1,0,0,0,3
19-Jan-17,8418.4,8445.15,8404.05,8435.1,-16.7,170956149,7324.14,0,0,1,0,0,0,0,2
20-Jan-17,8404.35,8423.65,8340.95,8349.35,55,208901233,9014.51,0,0,0,0,0,1,0,5
23-Jan-17,8329.6,8404.15,8327.2,8391.5,-61.9,200993100,8664.94,0,1,0,0,0,0,0,1
24-Jan-17,8407.05,8480.95,8398.15,8475.8,-68.75,184745781,8524.17,0,1,0,0,0,0,0,1
25-Jan-17,8499.45,8612.6,8493.95,8602.75,-103.3,301490150,13901.89,0,1,0,0,0,0,0,1
27-Jan-17,8610.5,8672.7,8606.9,8641.25,-30.75,283905821,11568.92,0,0,1,0,0,0,0,2
30-Jan-17,8635.55,8662.6,8617.75,8632.75,2.8,314110760,9333.49,0,0,0,1,0,0,0,3
31-Jan-17,8629.45,8631.75,8552.4,8561.3,68.15,537110119,14721.17,0,0,0,0,0,1,0,5
01-Feb-17,8570.35,8722.4,8537.5,8716.4,-146.05,337797412,13494.05,0,1,0,0,0,0,0,1
02-Feb-17,8724.75,8757.6,8685.8,8734.25,-9.5,292329202,11555.02,0,0,0,1,0,0,0,3
03-Feb-17,8735.15,8748.25,8707.75,8740.95,-5.8,196936238,8193.45,0,0,0,1,0,0,0,3
06-Feb-17,8785.45,8814.1,8770.2,8801.05,-15.6,200403782,8701.51,0,0,0,1,0,0,0,3
07-Feb-17,8805.7,8809.3,8741.05,8768.3,37.4,233294532,9060.63,0,0,0,0,1,0,0,4
08-Feb-17,8774.55,8791.25,8715,8769.05,5.5,225485726,9110.24,0,0,0,1,0,0,0,3
09-Feb-17,8795.55,8821.4,8724.1,8778.4,17.15,193282248,8972.67,0,0,0,0,1,0,0,4
10-Feb-17,8812.35,8822.1,8771.2,8793.55,18.8,232947341,10320.17,0,0,0,0,1,0,0,4
13-Feb-17,8819.8,8826.9,8754.2,8805.05,14.75,211180353,8659.48,0,0,0,0,1,0,0,4
14-Feb-17,8819.9,8820.45,8772.5,8792.3,27.6,194133563,8494.44,0,0,0,0,1,0,0,4
15-Feb-17,8778.95,8807.9,8712.85,8724.7,54.25,222828919,10472.37,0,0,0,0,0,1,0,5
16-Feb-17,8739,8783.95,8719.6,8778,-39,190277738,9695.63,0,0,1,0,0,0,0,2
17-Feb-17,8883.7,8896.45,8804.25,8821.7,62,307526025,23432.58,0,0,0,0,0,1,0,5
20-Feb-17,8818.55,8886.25,8809.8,8879.2,-60.65,173022362,7833.53,0,1,0,0,0,0,0,1
21-Feb-17,8890.75,8920.8,8860.95,8907.85,-17.1,181091326,8863.71,0,0,1,0,0,0,0,2
22-Feb-17,8931.6,8960.75,8905.25,8926.9,4.7,254677956,13514.08,0,0,0,1,0,0,0,3
23-Feb-17,8956.4,8982.15,8927.55,8939.5,16.9,388874096,17243.08,0,0,0,0,1,0,0,4
27-Feb-17,8943.7,8951.8,8888.65,8896.7,47,195847099,10388.83,0,0,0,0,1,0,0,4
28-Feb-17,8898.95,8914.75,8867.6,8879.6,19.35,302722890,13819.57,0,0,0,0,1,0,0,4
01-Mar-17,8904.4,8960.8,8898.6,8945.8,-41.4,212328974,9681.99,0,1,0,0,0,0,0,1
02-Mar-17,8982.85,8992.5,8879.8,8899.75,83.1,225608140,10075.19,0,0,0,0,0,1,0,5
03-Mar-17,8883.5,8907.1,8860.1,8897.55,-14.05,208915878,9783.57,0,0,0,1,0,0,0,3
06-Mar-17,8915.1,8967.8,8914,8963.45,-48.35,180194586,8955.06,0,1,0,0,0,0,0,1
07-Mar-17,8977.75,8977.85,8932.8,8946.9,30.85,178827506,8149.28,0,0,0,0,1,0,0,4
08-Mar-17,8950.7,8957.05,8891.95,8924.3,26.4,183325544,9489.36,0,0,0,0,1,0,0,4
09-Mar-17,8914.5,8945.8,8899.5,8927,-12.5,176810453,8493.21,0,0,0,1,0,0,0,3
10-Mar-17,8953.7,8975.7,8903.95,8934.55,19.15,157419999,7385.28,0,0,0,0,1,0,0,4
14-Mar-17,9091.65,9122.75,9060.5,9087,4.65,278726933,14087.57,0,0,0,1,0,0,0,3
15-Mar-17,9086.85,9106.55,9075.5,9084.8,2.05,248033251,9671.51,0,0,0,1,0,0,0,3
16-Mar-17,9129.65,9158.45,9128.55,9153.7,-24.05,215096446,9275.05,0,0,1,0,0,0,0,2
17-Mar-17,9207.8,9218.4,9147.6,9160.05,47.75,295554265,13226.29,0,0,0,0,0,1,0,5
20-Mar-17,9166.95,9167.6,9116.3,9126.85,40.1,342395900,9251.16,0,0,0,0,1,0,0,4
21-Mar-17,9133.95,9147.75,9087.2,9121.5,12.45,255396073,10191.6,0,0,0,1,0,0,0,3
22-Mar-17,9047.2,9072.9,9019.3,9030.45,16.75,239463699,10065.92,0,0,0,0,1,0,0,4
23-Mar-17,9048.75,9099.05,9048.6,9086.3,-37.55,197705274,8699.36,0,0,1,0,0,0,0,2
24-Mar-17,9104,9133.55,9089.4,9108,-4,210021581,8853.03,0,0,0,1,0,0,0,3
27-Mar-17,9093.45,9094.85,9024.65,9045.2,48.25,209036051,8921.57,0,0,0,0,0,1,0,5
28-Mar-17,9081.5,9110.4,9079.8,9100.8,-19.3,188985603,8139.28,0,0,1,0,0,0,0,2
29-Mar-17,9128.7,9153.15,9109.1,9143.8,-15.1,250902906,11089.43,0,0,0,1,0,0,0,3
30-Mar-17,9142.6,9183.15,9136.35,9173.75,-31.15,333410368,15585.42,0,0,1,0,0,0,0,2
31-Mar-17,9158.9,9191.7,9152.1,9173.75,-14.85,196771674,10955.05,0,0,0,1,0,0,0,3
03-Apr-17,9220.6,9245.35,9192.4,9237.85,-17.25,143444541,8337.06,0,0,1,0,0,0,0,2
05-Apr-17,9264.4,9273.9,9215.4,9265.15,-0.75,190529461,11461.96,0,0,0,1,0,0,0,3
06-Apr-17,9245.8,9267.95,9218.85,9261.95,-16.15,191937207,10332.6,0,0,1,0,0,0,0,2
07-Apr-17,9223.7,9250.5,9188.1,9198.3,25.4,195918747,10217.13,0,0,0,0,1,0,0,4
10-Apr-17,9225.6,9225.65,9174.85,9181.45,44.15,139968750,8140.08,0,0,0,0,1,0,0,4
11-Apr-17,9184.55,9242.7,9172.85,9237,-52.45,206261727,9385.2,0,1,0,0,0,0,0,1
12-Apr-17,9242.5,9246.4,9161.8,9203.45,39.05,166755013,8412.97,0,0,0,0,1,0,0,4
13-Apr-17,9202.5,9202.65,9144.95,9150.8,51.7,171695600,8908.17,0,0,0,0,0,1,0,5
17-Apr-17,9144.75,9160,9120.25,9139.3,5.45,132244225,6473.27,0,0,0,1,0,0,0,3
18-Apr-17,9163,9217.9,9095.45,9105.15,57.85,179569574,8527.5,0,0,0,0,0,1,0,5
19-Apr-17,9112.2,9120.5,9075.15,9103.5,8.7,179117382,8950.27,0,0,0,1,0,0,0,3
20-Apr-17,9108.1,9143.9,9102.65,9136.4,-28.3,175629897,8843.5,0,0,1,0,0,0,0,2
21-Apr-17,9179.1,9183.65,9088.75,9119.4,59.7,159981265,8476.63,0,0,0,0,0,1,0,5
24-Apr-17,9135.35,9225.4,9130.55,9217.95,-82.6,172908048,9720.75,0,1,0,0,0,0,0,1
25-Apr-17,9273.05,9309.2,9250.35,9306.6,-33.55,173896951,10426.02,0,0,1,0,0,0,0,2
26-Apr-17,9336.2,9367,9301.35,9351.85,-15.65,191395120,10483.32,0,0,0,1,0,0,0,3
27-Apr-17,9359.15,9367.15,9322.65,9342.15,17,215881711,12910.38,0,0,0,0,1,0,0,4
28-Apr-17,9340.95,9342.65,9282.25,9304.05,36.9,167229353,8673.32,0,0,0,0,1,0,0,4
02-May-17,9339.85,9352.55,9269.9,9313.8,26.05,166558241,9110.59,0,0,0,0,1,0,0,4
03-May-17,9344.7,9346.3,9298.4,9311.95,32.75,156342492,7975.14,0,0,0,0,1,0,0,4
04-May-17,9360.95,9365.65,9323.25,9359.9,1.05,277895923,12379.74,0,0,0,1,0,0,0,3
05-May-17,9374.55,9377.1,9272,9285.3,89.25,239133531,10466.68,0,0,0,0,0,1,0,5
08-May-17,9311.45,9338.7,9297.95,9314.05,-2.6,179709949,8300.22,0,0,0,1,0,0,0,3
09-May-17,9337.35,9338.95,9307.7,9316.85,20.5,136417428,7504.66,0,0,0,0,1,0,0,4
10-May-17,9339.65,9414.75,9336,9407.3,-67.65,157363135,8619.06,0,1,0,0,0,0,0,1
11-May-17,9448.6,9450.65,9411.3,9422.4,26.2,176439840,9289.89,0,0,0,0,1,0,0,4
12-May-17,9436.65,9437.75,9372.55,9400.9,35.75,159079418,9813.47,0,0,0,0,1,0,0,4
15-May-17,9433.55,9449.25,9423.1,9445.4,-11.85,145163953,7790.97,0,0,0,1,0,0,0,3
16-May-17,9461,9517.2,9456.35,9512.25,-51.25,171709433,9209.89,0,1,0,0,0,0,0,1
17-May-17,9517.6,9532.6,9486.1,9525.75,-8.15,211856040,10726.23,0,0,0,1,0,0,0,3
18-May-17,9453.2,9489.1,9418.1,9429.45,23.75,199340647,10782.46,0,0,0,0,1,0,0,4
19-May-17,9469.9,9505.75,9390.75,9427.9,42,259861396,11544.77,0,0,0,0,1,0,0,4
22-May-17,9480.25,9498.65,9427.9,9438.25,42,202874757,9432.97,0,0,0,0,1,0,0,4
23-May-17,9445.05,9448.05,9370,9386.15,58.9,231345629,11553.27,0,0,0,0,0,1,0,5
24-May-17,9410.9,9431.9,9341.65,9360.55,50.35,218265181,11045.95,0,0,0,0,0,1,0,5
25-May-17,9384.05,9523.3,9379.2,9509.75,-125.7,298147347,16964.26,0,1,0,0,0,0,0,1
26-May-17,9507.75,9604.9,9495.4,9595.1,-87.35,225647631,11204.36,0,1,0,0,0,0,0,1
29-May-17,9560.05,9637.75,9547.7,9604.9,-44.85,242266034,12484.61,0,1,0,0,0,0,0,1
30-May-17,9590.65,9635.3,9581.2,9624.55,-33.9,199894193,9765.4,0,0,1,0,0,0,0,2
31-May-17,9636.55,9649.6,9609.25,9621.25,15.3,427053433,19605.94,0,0,0,0,1,0,0,4
01-Jun-17,9603.55,9634.65,9589.9,9616.1,-12.55,181533283,9482.61,0,0,0,1,0,0,0,3
02-Jun-17,9657.15,9673.5,9637.45,9653.5,3.65,167195027,8564.3,0,0,0,1,0,0,0,3
05-Jun-17,9656.3,9687.2,9640.7,9675.1,-18.8,131685021,7192.24,0,0,1,0,0,0,0,2
06-Jun-17,9704.25,9709.3,9630.2,9637.15,67.1,150379695,8416.55,0,0,0,0,0,1,0,5
07-Jun-17,9663.95,9678.55,9630.55,9663.9,0.05,165669924,8989.36,0,0,0,1,0,0,0,3
08-Jun-17,9682.4,9688.7,9641.5,9647.25,35.15,160165459,8822.63,0,0,0,0,1,0,0,4
09-Jun-17,9638.55,9676.25,9608.15,9668.25,-29.7,163897548,9078.71,0,0,1,0,0,0,0,2
12-Jun-17,9646.7,9647.05,9598.5,9616.4,30.3,145786938,7686.89,0,0,0,0,1,0,0,4
13-Jun-17,9615.55,9654.15,9595.4,9606.9,8.65,133734363,7056.83,0,0,0,1,0,0,0,3
14-Jun-17,9621.55,9627.4,9580.45,9618.15,3.4,187378750,10540.68,0,0,0,1,0,0,0,3
15-Jun-17,9617.9,9621.4,9560.8,9578.05,39.85,176423424,9868.08,0,0,0,0,1,0,0,4
16-Jun-17,9595.45,9615.85,9565.5,9588.05,7.4,219808528,11920.62,0,0,0,1,0,0,0,3
19-Jun-17,9626.4,9673.3,9614.9,9657.55,-31.15,146146062,8144.36,0,0,1,0,0,0,0,2
20-Jun-17,9670.5,9676.5,9643.75,9653.5,17,164437226,8476.67,0,0,0,0,1,0,0,4
21-Jun-17,9648.1,9650.45,9608.6,9633.6,14.5,148490556,8023.4,0,0,0,0,1,0,0,4
22-Jun-17,9642.65,9698.85,9617.75,9630,12.65,204888654,10738.45,0,0,0,1,0,0,0,3
23-Jun-17,9643.25,9647.65,9565.3,9574.95,68.3,180580579,9092.74,0,0,0,0,0,1,0,5
27-Jun-17,9594.05,9615.4,9473.45,9511.4,82.65,209593904,11084.51,0,0,0,0,0,1,0,5
28-Jun-17,9520.2,9522.5,9474.35,9491.25,28.95,177652206,9103.73,0,0,0,0,1,0,0,4
29-Jun-17,9522.95,9575.8,9493.8,9504.1,18.85,267283587,13395.85,0,0,0,0,1,0,0,4
30-Jun-17,9478.5,9535.8,9448.75,9520.9,-42.4,185202600,8783.59,0,1,0,0,0,0,0,1
03-Jul-17,9587.95,9624,9543.55,9615,-27.05,188690599,8720.76,0,0,1,0,0,0,0,2
04-Jul-17,9645.9,9650.65,9595.5,9613.3,32.6,149313755,7774.69,0,0,0,0,1,0,0,4
05-Jul-17,9619.75,9643.65,9607.35,9637.6,-17.85,134849476,7311.1,0,0,1,0,0,0,0,2
06-Jul-17,9653.6,9700.7,9639.95,9674.55,-20.95,152001940,7539.21,0,0,1,0,0,0,0,2
07-Jul-17,9670.35,9684.25,9642.65,9665.8,4.55,146232151,8514.53,0,0,0,1,0,0,0,3
10-Jul-17,9719.3,9782.15,9646.45,9771.05,-51.75,40142973,1920.78,0,1,0,0,0,0,0,1
11-Jul-17,9797.45,9830.05,9778.85,9786.05,11.4,185322358,9908.41,0,0,0,1,0,0,0,3
12-Jul-17,9807.3,9824.95,9787.7,9816.1,-8.8,150045594,7966.44,0,0,0,1,0,0,0,3
13-Jul-17,9855.8,9897.25,9853.45,9891.7,-35.9,186866752,10244.56,0,0,1,0,0,0,0,2
14-Jul-17,9913.3,9913.3,9845.45,9886.35,26.95,164456602,9187.71,0,0,0,0,1,0,0,4
17-Jul-17,9908.15,9928.2,9894.7,9915.95,-7.8,168596771,8310.48,0,0,0,1,0,0,0,3
18-Jul-17,9832.7,9885.35,9792.05,9827.15,5.55,303007860,13184.22,0,0,0,1,0,0,0,3
19-Jul-17,9855.95,9905.05,9851.65,9899.6,-43.65,206376192,10935.6,0,1,0,0,0,0,0,1
20-Jul-17,9920.2,9922.55,9863.45,9873.3,46.9,166083004,8942.56,0,0,0,0,1,0,0,4
21-Jul-17,9899.6,9924.7,9838,9915.25,-15.65,193286125,11860.28,0,0,0,1,0,0,0,3
24-Jul-17,9936.8,9982.05,9919.6,9966.4,-29.6,179905535,10837.2,0,0,1,0,0,0,0,2
25-Jul-17,10010.55,10011.3,9949.1,9964.55,46,191206247,10491.32,0,0,0,0,1,0,0,4
26-Jul-17,9983.65,10025.95,9965.95,10020.65,-37,203697844,11403.3,0,0,1,0,0,0,0,2
27-Jul-17,10063.25,10114.85,10005.5,10020.55,42.7,296782048,18601.99,0,0,0,0,1,0,0,4
28-Jul-17,9996.55,10026.05,9944.5,10014.5,-17.95,197491415,11996.8,0,0,1,0,0,0,0,2
31-Jul-17,10034.7,10085.9,10016.95,10077.1,-42.4,245096535,13131.89,0,1,0,0,0,0,0,1
01-Aug-17,10101.05,10128.6,10065.75,10114.65,-13.6,190000516,11515.29,0,0,0,1,0,0,0,3
02-Aug-17,10136.3,10137.85,10054.2,10081.5,54.8,166463276,9165.92,0,0,0,0,0,1,0,5
03-Aug-17,10081.15,10081.15,9998.25,10013.65,67.5,198665837,10714.1,0,0,0,0,0,1,0,5
04-Aug-17,10008.6,10075.25,9988.35,10066.4,-57.8,184082134,10397.88,0,1,0,0,0,0,0,1
07-Aug-17,10074.8,10088.1,10046.35,10057.4,17.4,141566282,7827.95,0,0,0,0,1,0,0,4
08-Aug-17,10068.35,10083.8,9947,9978.55,89.8,209645343,10780.41,0,0,0,0,0,1,0,5
09-Aug-17,9961.15,9969.8,9893.05,9908.05,53.1,174395293,8831.72,0,0,0,0,0,1,0,5
10-Aug-17,9872.85,9892.65,9776.2,9820.25,52.6,242820594,12040.13,0,0,0,0,0,1,0,5
11-Aug-17,9712.15,9771.65,9685.55,9710.8,1.35,294732998,13435.56,0,0,0,1,0,0,0,3
14-Aug-17,9755.75,9818.3,9752.1,9794.15,-38.4,201613585,9486.82,0,0,1,0,0,0,0,2
16-Aug-17,9825.85,9903.95,9773.85,9897.3,-71.45,226269013,10815.38,0,1,0,0,0,0,0,1
17-Aug-17,9945.55,9947.8,9883.75,9904.15,41.4,203652311,9927.47,0,0,0,0,1,0,0,4
18-Aug-17,9865.95,9865.95,9783.65,9837.4,28.55,253931517,15636.16,0,0,0,0,1,0,0,4
21-Aug-17,9864.25,9884.35,9740.1,9754.35,109.9,211627775,11764,0,0,0,0,0,1,0,5
22-Aug-17,9815.75,9828.45,9752.6,9765.55,50.2,189267122,9850.89,0,0,0,0,0,1,0,5
